=== Issue508-DAC2020_bm01 ===
Running current:
  java  -jar  build/libs/freerouting-current-executable.jar  -de  fixtures/Issue508-DAC2020_bm01.dsn  -do  tmp-compare/dac-suite/Issue508-DAC2020_bm01-current.ses  --gui.enabled=false  --api_server.enabled=false  --mcp_server.enabled=false  --router.fanout.enabled=true  --router.optimizer.enabled=false  --router.max_passes=5  --router.max_threads=1  --router.job_timeout=00:02:00  --logging.console.level=INFO  -da
2026-07-01 09:28:07.192 INFO   Freerouting v2.2.5-SNAPSHOT (build-date: 2026-07-01)
2026-07-01 09:28:11.490 INFO   [93D795\294F80] Fanout pass #8 on board '2d08ec59800f028c2e0f4708ea5092da' completed in 0.08 seconds with 3 SMD pins fanouted, 0 not routed, 0 insert errors, +0 extra vias (0 SMD pins still to check in pass, ripup costs=800).
2026-07-01 09:28:11.578 INFO   [93D795\294F80] Fanout pass #9 on board '53a34ecb9f7078a7cf72ed357984f3b0' completed in 0.08 seconds with 3 SMD pins fanouted, 0 not routed, 0 insert errors, +0 extra vias (0 SMD pins still to check in pass, ripup costs=900).
2026-07-01 09:28:11.665 INFO   [93D795\294F80] Fanout pass #10 on board '5a5744c037c2b3eb88420519440b057f' completed in 0.08 seconds with 3 SMD pins fanouted, 0 not routed, 0 insert errors, +0 extra vias (0 SMD pins still to check in pass, ripup costs=1000).
2026-07-01 09:28:11.743 INFO   [93D795\294F80] Fanout pass #11 on board 'd9e7bc153dd6bfba51100eea0839008b' completed in 0.07 seconds with 3 SMD pins fanouted, 0 not routed, 0 insert errors, +0 extra vias (0 SMD pins still to check in pass, ripup costs=1100).
2026-07-01 09:28:11.823 INFO   [93D795\294F80] Fanout pass #12 on board 'dcd503cbd66c8d4cc827130950c2a3bb' completed in 0.07 seconds with 3 SMD pins fanouted, 0 not routed, 0 insert errors, +0 extra vias (0 SMD pins still to check in pass, ripup costs=1200).
2026-07-01 09:28:11.910 INFO   [93D795\294F80] Fanout pass #13 on board '8648fde26202ec3169617b6917a52089' completed in 0.08 seconds with 3 SMD pins fanouted, 0 not routed, 0 insert errors, +0 extra vias (0 SMD pins still to check in pass, ripup costs=1300).
2026-07-01 09:28:11.991 INFO   [93D795\294F80] Fanout pass #14 on board '2bdf7549b3e30e97d63cc45472b21d12' completed in 0.08 seconds with 3 SMD pins fanouted, 0 not routed, 0 insert errors, +0 extra vias (0 SMD pins still to check in pass, ripup costs=1400).
2026-07-01 09:28:12.071 INFO   [93D795\294F80] Fanout pass #15 on board '72303c649529da2b6dfd97dc858bdac4' completed in 0.07 seconds with 3 SMD pins fanouted, 0 not routed, 0 insert errors, +0 extra vias (0 SMD pins still to check in pass, ripup costs=1500).
2026-07-01 09:28:12.156 INFO   [93D795\294F80] Fanout pass #16 on board '358710c7aceaac9a0971bc5a77640f5d' completed in 0.08 seconds with 3 SMD pins fanouted, 0 not routed, 0 insert errors, +0 extra vias (0 SMD pins still to check in pass, ripup costs=1600).
2026-07-01 09:28:12.238 INFO   [93D795\294F80] Fanout pass #17 on board 'ac454cd66ee54405e70379765d7ab84b' completed in 0.08 seconds with 3 SMD pins fanouted, 0 not routed, 0 insert errors, +0 extra vias (0 SMD pins still to check in pass, ripup costs=1700).
2026-07-01 09:28:12.314 INFO   [93D795\294F80] Fanout pass #18 on board '4680f8ba0fe4f787fca5b3131d800014' completed in 0.07 seconds with 3 SMD pins fanouted, 0 not routed, 0 insert errors, +0 extra vias (0 SMD pins still to check in pass, ripup costs=1800).
2026-07-01 09:28:12.390 INFO   [93D795\294F80] Fanout pass #19 on board '7187022c96fc915f80105728275626ad' completed in 0.07 seconds with 3 SMD pins fanouted, 0 not routed, 0 insert errors, +0 extra vias (0 SMD pins still to check in pass, ripup costs=1900).
2026-07-01 09:28:12.467 INFO   [93D795\294F80] Fanout pass #20 on board '68741cf854866785dec12c4a07229e91' completed in 0.07 seconds with 3 SMD pins fanouted, 0 not routed, 0 insert errors, +0 extra vias (0 SMD pins still to check in pass, ripup costs=2000).
2026-07-01 09:28:12.472 INFO   [93D795\294F80] Fanout stage completed: started with 187 total SMD pins, completed in 3.60 seconds, escaped pins: 185/187 (98.9%), using 3.56 total CPU seconds, 4.93 GB total allocated, and 244.3 MB peak heap usage.
2026-07-01 09:28:12.475 INFO   [93D795\294F80] Auto-routing stage started on board '68741cf854866785dec12c4a07229e91' for 145 unrouted items.
2026-07-01 09:28:19.982 INFO   [93D795\294F80] Auto-routing pass #1 on board '68741cf854866785dec12c4a07229e91' was completed in 7.48 seconds with the score of 597.94 (61 unrouted and 87 violations), using 10.90 CPU seconds and the job allocated 16.18 GB of memory so far.
2026-07-01 09:28:27.043 INFO   [93D795\294F80] Auto-routing pass #2 on board 'b205daaa12fa65ddbb6774ee7d32df87' was completed in 7.02 seconds with the score of 710.76 (39 unrouted and 87 violations), using 17.86 CPU seconds and the job allocated 27.74 GB of memory so far.
2026-07-01 09:28:32.524 INFO   [93D795\294F80] Auto-routing pass #3 on board '58cd3ffdd8ddeaa1a55aebe0c129c9d2' was completed in 5.43 seconds with the score of 803.06 (21 unrouted and 87 violations), using 22.83 CPU seconds and the job allocated 36.20 GB of memory so far.
2026-07-01 09:28:37.819 INFO   [93D795\294F80] Auto-routing pass #4 on board '856088ceaa4bab4d041ff981165f61d2' was completed in 5.24 seconds with the score of 833.83 (15 unrouted and 87 violations), using 28.79 CPU seconds and the job allocated 46.51 GB of memory so far.
2026-07-01 09:28:44.123 INFO   [93D795\294F80] Auto-routing pass #5 on board '7d8066f7a284db11b74bfdabc9a948ad' was completed in 6.24 seconds with the score of 869.72 (8 unrouted and 87 violations), using 34.75 CPU seconds and the job allocated 56.51 GB of memory so far.
2026-07-01 09:28:44.297 INFO   [93D795\294F80] Adaptive fanout candidate 'distance_to_closest_on_net' completed with score 869.73 (8 unrouted and 87 violations).
2026-07-01 09:28:44.312 INFO   [93D795\294F80] Adaptive fanout candidate 'inner_first' started.
2026-07-01 09:28:44.314 INFO   [93D795\294F80] Fanout stage started on board '27aca90e51a5f771e5bb80fa9761a1e1' with 187 of 212 SMD pins needing fanout (0 already connected, 25 netless).
2026-07-01 09:28:44.949 INFO   [93D795\294F80] Fanout pass #1 on board 'f5abc4f6c2c6eb67ffb8c6ffaabbf5b4' completed in 0.62 seconds with 182 SMD pins fanouted, 0 not routed, 0 insert errors, +116 extra vias (0 SMD pins still to check in pass, ripup costs=100).
2026-07-01 09:28:45.134 INFO   [93D795\294F80] Fanout pass #2 on board '34e61b229a4c1a321ef0e82b09eee063' completed in 0.18 seconds with 21 SMD pins fanouted, 1 not routed, 0 insert errors, +11 extra vias (0 SMD pins still to check in pass, ripup costs=200).
2026-07-01 09:28:45.230 INFO   [93D795\294F80] Fanout pass #3 on board '355128d08d41840c65333301ca58a05e' completed in 0.09 seconds with 7 SMD pins fanouted, 1 not routed, 0 insert errors, +4 extra vias (0 SMD pins still to check in pass, ripup costs=300).
2026-07-01 09:28:45.302 INFO   [93D795\294F80] Fanout pass #4 on board '37b030c8406ed7c68b8414d5f13a65ed' completed in 0.07 seconds with 3 SMD pins fanouted, 1 not routed, 0 insert errors, +0 extra vias (0 SMD pins still to check in pass, ripup costs=400).
2026-07-01 09:28:45.375 INFO   [93D795\294F80] Fanout pass #5 on board 'afeba0b45c85f9a6782ba4af4b2e2707' completed in 0.07 seconds with 3 SMD pins fanouted, 1 not routed, 0 insert errors, +0 extra vias (0 SMD pins still to check in pass, ripup costs=500).
2026-07-01 09:28:45.447 INFO   [93D795\294F80] Fanout pass #6 on board 'eac6bd53a18749279ab0de8d8fd79f05' completed in 0.07 seconds with 3 SMD pins fanouted, 1 not routed, 0 insert errors, +0 extra vias (0 SMD pins still to check in pass, ripup costs=600).
2026-07-01 09:28:45.519 INFO   [93D795\294F80] Fanout pass #7 on board '9e4b19ff0b130fe4e77c3321eb97d3a5' completed in 0.07 seconds with 3 SMD pins fanouted, 1 not routed, 0 insert errors, +0 extra vias (0 SMD pins still to check in pass, ripup costs=700).
2026-07-01 09:28:45.590 INFO   [93D795\294F80] Fanout pass #8 on board '3aacff924a7baae5bab7a78405ebf8b1' completed in 0.07 seconds with 3 SMD pins fanouted, 1 not routed, 0 insert errors, +0 extra vias (0 SMD pins still to check in pass, ripup costs=800).
2026-07-01 09:28:45.662 INFO   [93D795\294F80] Fanout pass #9 on board '85dc91a1ecea344e7df191e41612253c' completed in 0.07 seconds with 3 SMD pins fanouted, 1 not routed, 0 insert errors, +0 extra vias (0 SMD pins still to check in pass, ripup costs=900).
2026-07-01 09:28:45.732 INFO   [93D795\294F80] Fanout pass #10 on board '23289c5ab50448e122be73acfc744af3' completed in 0.06 seconds with 3 SMD pins fanouted, 1 not routed, 0 insert errors, +0 extra vias (0 SMD pins still to check in pass, ripup costs=1000).
2026-07-01 09:28:45.803 INFO   [93D795\294F80] Fanout pass #11 on board 'baaeda1f849685c171d3e283159184f4' completed in 0.07 seconds with 3 SMD pins fanouted, 1 not routed, 0 insert errors, +0 extra vias (0 SMD pins still to check in pass, ripup costs=1100).
2026-07-01 09:28:45.872 INFO   [93D795\294F80] Fanout pass #12 on board '21e0a995a3ba8f2ea99075158416efc2' completed in 0.06 seconds with 3 SMD pins fanouted, 1 not routed, 0 insert errors, +0 extra vias (0 SMD pins still to check in pass, ripup costs=1200).
2026-07-01 09:28:45.943 INFO   [93D795\294F80] Fanout pass #13 on board '711390d484165fdcb76110dcb561b999' completed in 0.07 seconds with 3 SMD pins fanouted, 1 not routed, 0 insert errors, +0 extra vias (0 SMD pins still to check in pass, ripup costs=1300).
2026-07-01 09:28:46.014 INFO   [93D795\294F80] Fanout pass #14 on board 'a25e15a4be5fbd5c1b0e979571f588e2' completed in 0.06 seconds with 3 SMD pins fanouted, 1 not routed, 0 insert errors, +0 extra vias (0 SMD pins still to check in pass, ripup costs=1400).
2026-07-01 09:28:46.084 INFO   [93D795\294F80] Fanout pass #15 on board 'e4857a80f133db42ebabf947d0e16d37' completed in 0.06 seconds with 3 SMD pins fanouted, 1 not routed, 0 insert errors, +0 extra vias (0 SMD pins still to check in pass, ripup costs=1500).
2026-07-01 09:28:46.156 INFO   [93D795\294F80] Fanout pass #16 on board 'bff23c8729225201383f75b9fb1f37bd' completed in 0.07 seconds with 3 SMD pins fanouted, 1 not routed, 0 insert errors, +0 extra vias (0 SMD pins still to check in pass, ripup costs=1600).
2026-07-01 09:28:46.227 INFO   [93D795\294F80] Fanout pass #17 on board '64b09a17af29cb8d84c96cebcd0a5de8' completed in 0.07 seconds with 3 SMD pins fanouted, 1 not routed, 0 insert errors, +0 extra vias (0 SMD pins still to check in pass, ripup costs=1700).
2026-07-01 09:28:46.297 INFO   [93D795\294F80] Fanout pass #18 on board 'b2c6ea180295de747fc1061dde82084c' completed in 0.07 seconds with 3 SMD pins fanouted, 1 not routed, 0 insert errors, +0 extra vias (0 SMD pins still to check in pass, ripup costs=1800).
2026-07-01 09:28:46.373 INFO   [93D795\294F80] Fanout pass #19 on board '6a81a7c7be11550636acbfe58b2bb6b3' completed in 0.07 seconds with 3 SMD pins fanouted, 1 not routed, 0 insert errors, +0 extra vias (0 SMD pins still to check in pass, ripup costs=1900).
2026-07-01 09:28:46.443 INFO   [93D795\294F80] Fanout pass #20 on board '270110af7fa68cf2a180763b4856f6a0' completed in 0.07 seconds with 3 SMD pins fanouted, 1 not routed, 0 insert errors, +0 extra vias (0 SMD pins still to check in pass, ripup costs=2000).
2026-07-01 09:28:46.448 INFO   [93D795\294F80] Fanout stage completed: started with 187 total SMD pins, completed in 2.13 seconds, escaped pins: 185/187 (98.9%), using 2.11 total CPU seconds, 4.71 GB total allocated, and 303.2 MB peak heap usage.
2026-07-01 09:28:46.451 INFO   [93D795\294F80] Auto-routing stage started on board '270110af7fa68cf2a180763b4856f6a0' for 146 unrouted items.
2026-07-01 09:28:53.989 INFO   [93D795\294F80] Auto-routing pass #1 on board '270110af7fa68cf2a180763b4856f6a0' was completed in 7.51 seconds with the score of 664.60 (48 unrouted and 87 violations), using 44.69 CPU seconds and the job allocated 75.21 GB of memory so far.
2026-07-01 09:29:03.108 INFO   [93D795\294F80] Auto-routing pass #2 on board 'a6b00f1e251424159d77050ded842054' was completed in 9.08 seconds with the score of 751.78 (31 unrouted and 87 violations), using 53.63 CPU seconds and the job allocated 91.21 GB of memory so far.
2026-07-01 09:29:09.476 INFO   [93D795\294F80] Auto-routing pass #3 on board '07aa05b7e1f0f81c8eee61209b15ade9' was completed in 6.31 seconds with the score of 772.29 (27 unrouted and 87 violations), using 59.60 CPU seconds and the job allocated 101.97 GB of memory so far.
2026-07-01 09:29:18.591 INFO   [93D795\294F80] Auto-routing pass #4 on board 'cd8ef11b18073f5b6c5e087c14771079' was completed in 9.07 seconds with the score of 803.06 (21 unrouted and 87 violations), using 68.54 CPU seconds and the job allocated 118.75 GB of memory so far.
2026-07-01 09:29:23.798 INFO   [93D795\294F80] Auto-routing pass #5 on board 'afbc1402331a73d7c7aa4943521f521d' was completed in 5.16 seconds with the score of 823.57 (17 unrouted and 87 violations), using 74.51 CPU seconds and the job allocated 129.71 GB of memory so far.
2026-07-01 09:29:23.883 INFO   [93D795\294F80] Adaptive fanout candidate 'inner_first' completed with score 823.57 (17 unrouted and 87 violations).
2026-07-01 09:29:23.886 INFO   [93D795\294F80] Adaptive fanout candidate 'outer_first' started.
2026-07-01 09:29:23.888 INFO   [93D795\294F80] Fanout stage started on board '27aca90e51a5f771e5bb80fa9761a1e1' with 187 of 212 SMD pins needing fanout (0 already connected, 25 netless).
2026-07-01 09:29:24.563 INFO   [93D795\294F80] Fanout pass #1 on board '0dc4bb0407d0831dc486e87d1d45c1ca' completed in 0.67 seconds with 184 SMD pins fanouted, 0 not routed, 0 insert errors, +114 extra vias (0 SMD pins still to check in pass, ripup costs=100).
2026-07-01 09:29:24.802 INFO   [93D795\294F80] Fanout pass #2 on board 'e7ee9cc7cc8ca2991b7b6da4697c9497' completed in 0.23 seconds with 29 SMD pins fanouted, 0 not routed, 0 insert errors, +9 extra vias (0 SMD pins still to check in pass, ripup costs=200).
2026-07-01 09:29:24.926 INFO   [93D795\294F80] Fanout pass #3 on board 'a7d78964b576943c6f3602c12609d93c' completed in 0.12 seconds with 11 SMD pins fanouted, 0 not routed, 0 insert errors, +9 extra vias (0 SMD pins still to check in pass, ripup costs=300).
2026-07-01 09:29:24.988 INFO   [93D795\294F80] Fanout pass #4 on board 'c09a987f1b6532ef3c8ed7e66fb5f048' completed in 0.06 seconds with 1 SMD pin fanouted, 0 not routed, 0 insert errors, +1 extra via (0 SMD pins still to check in pass, ripup costs=400).
2026-07-01 09:29:25.048 INFO   [93D795\294F80] Fanout pass #5 on board 'c09a987f1b6532ef3c8ed7e66fb5f048' completed in 0.05 seconds with 0 SMD pins fanouted, 0 not routed, 0 insert errors, +0 extra vias (0 SMD pins still to check in pass, ripup costs=500).
2026-07-01 09:29:25.053 INFO   [93D795\294F80] Fanout stage completed: started with 187 total SMD pins, completed in 1.16 seconds, escaped pins: 187/187 (100.0%), using 1.16 total CPU seconds, 2.30 GB total allocated, and 372.7 MB peak heap usage.
2026-07-01 09:29:25.055 INFO   [93D795\294F80] Auto-routing stage started on board 'c09a987f1b6532ef3c8ed7e66fb5f048' for 144 unrouted items.
2026-07-01 09:29:31.809 INFO   [93D795\294F80] Auto-routing pass #1 on board 'c09a987f1b6532ef3c8ed7e66fb5f048' was completed in 6.73 seconds with the score of 654.35 (50 unrouted and 87 violations), using 82.47 CPU seconds and the job allocated 143.96 GB of memory so far.
2026-07-01 09:29:38.340 INFO   [93D795\294F80] Auto-routing pass #2 on board '7920f3853cb4bbafd8cbaa7d423d56cb' was completed in 6.49 seconds with the score of 746.65 (32 unrouted and 87 violations), using 88.45 CPU seconds and the job allocated 154.39 GB of memory so far.
2026-07-01 09:29:44.969 INFO   [93D795\294F80] Auto-routing pass #3 on board '60af07d069d5c840c0a2585376d55062' was completed in 6.58 seconds with the score of 762.04 (29 unrouted and 87 violations), using 95.41 CPU seconds and the job allocated 166.83 GB of memory so far.
2026-07-01 09:29:55.932 INFO   [93D795\294F80] Auto-routing pass #4 on board '44f9cee4b16f4b311f4b817af20528d9' was completed in 10.91 seconds with the score of 813.32 (19 unrouted and 87 violations), using 106.35 CPU seconds and the job allocated 186.94 GB of memory so far.
2026-07-01 09:30:03.763 INFO   [93D795\294F80] Auto-routing pass #5 on board 'a9ff2c3d645901345120ff832a45a3a8' was completed in 7.77 seconds with the score of 818.45 (18 unrouted and 87 violations), using 113.31 CPU seconds and the job allocated 199.84 GB of memory so far.
2026-07-01 09:30:03.860 INFO   [93D795\294F80] Adaptive fanout candidate 'outer_first' completed with score 818.45 (18 unrouted and 87 violations).
2026-07-01 09:30:03.860 INFO   [93D795\294F80] Adaptive fanout selected candidate 'distance_to_closest_on_net' with score 869.73 (8 unrouted and 87 violations).
2026-07-01 09:30:03.893 INFO   [93D795\294F80] Auto-routing stage completed: started with 195 unrouted nets, completed in 115.10 seconds, final score: 869.73 (8 unrouted and 87 violations), using 114.30 total CPU seconds, 201.65 GB total allocated, and 378.3 MB peak heap usage.
2026-07-01 09:30:03.900 INFO   [93D795\294F80] Job '93D795\294F80' finished with state: COMPLETED (elapsed: 1 minute 55.13 seconds, finished at UTC: 2026-07-01T16:30:03.900793199Z).
Running v1.9:
  xvfb-run  -a  java  -jar  build/libs/freerouting-1.9.0-executable.jar  -de  fixtures/Issue508-DAC2020_bm01.dsn  -do  tmp-compare/dac-suite/Issue508-DAC2020_bm01-v19.ses  --router.fanout.enabled=true  --router.optimizer.enabled=false  --router.max_passes=5  --router.max_threads=1  --router.job_timeout=00:02:00  --logging.console.level=INFO  -da
2026-07-01 09:30:05.284 INFO   Freerouting v1.9.0 (build-date: 2026-06-30)
2026-07-01 09:30:05.313 INFO   Settings were loaded from freerouting.json
2026-07-01 09:30:06.324 INFO   Opening 'fixtures/Issue508-DAC2020_bm01.dsn'...
2026-07-01 09:30:07.083 INFO   New version available: v2.2.4
2026-07-01 09:30:27.029 INFO   Starting auto-routing...
2026-07-01 09:30:29.292 INFO   Fanout pass #1 on board 'e4d963f5ab6b5b0ba87c230b3ea35d98' completed in 2.23 seconds with 174 SMD pins fanouted, 0 not routed, 5 insert errors, +64 extra vias (38 SMD pins still to check in pass, ripup costs=100).
2026-07-01 09:30:29.722 INFO   Fanout pass #2 on board '60b9fa14a1cf786337e0c8996cb7ee50' completed in 0.42 seconds with 33 SMD pins fanouted, 0 not routed, 6 insert errors, +23 extra vias (179 SMD pins still to check in pass, ripup costs=200).
2026-07-01 09:30:29.868 INFO   Fanout pass #3 on board '5cbe5dd291d40e47c9083f8407614eaf' completed in 0.14 seconds with 7 SMD pins fanouted, 0 not routed, 5 insert errors, +4 extra vias (205 SMD pins still to check in pass, ripup costs=300).
2026-07-01 09:30:29.913 INFO   Fanout pass #4 on board '5cbe5dd291d40e47c9083f8407614eaf' completed in 0.04 seconds with 0 SMD pins fanouted, 1 not routed, 5 insert errors, +0 extra vias (212 SMD pins still to check in pass, ripup costs=400).
2026-07-01 09:30:29.958 INFO   Fanout pass #5 on board '5cbe5dd291d40e47c9083f8407614eaf' completed in 0.04 seconds with 0 SMD pins fanouted, 1 not routed, 5 insert errors, +0 extra vias (212 SMD pins still to check in pass, ripup costs=500).
2026-07-01 09:30:30.003 INFO   Fanout pass #6 on board '5cbe5dd291d40e47c9083f8407614eaf' completed in 0.04 seconds with 0 SMD pins fanouted, 1 not routed, 5 insert errors, +0 extra vias (212 SMD pins still to check in pass, ripup costs=600).
2026-07-01 09:30:30.045 INFO   Fanout pass #7 on board '5cbe5dd291d40e47c9083f8407614eaf' completed in 0.04 seconds with 0 SMD pins fanouted, 1 not routed, 5 insert errors, +0 extra vias (212 SMD pins still to check in pass, ripup costs=700).
2026-07-01 09:30:30.087 INFO   Fanout pass #8 on board '5cbe5dd291d40e47c9083f8407614eaf' completed in 0.04 seconds with 0 SMD pins fanouted, 1 not routed, 5 insert errors, +0 extra vias (212 SMD pins still to check in pass, ripup costs=800).
2026-07-01 09:30:30.130 INFO   Fanout pass #9 on board '5cbe5dd291d40e47c9083f8407614eaf' completed in 0.04 seconds with 0 SMD pins fanouted, 1 not routed, 5 insert errors, +0 extra vias (212 SMD pins still to check in pass, ripup costs=900).
2026-07-01 09:30:30.175 INFO   Fanout pass #10 on board '5cbe5dd291d40e47c9083f8407614eaf' completed in 0.04 seconds with 0 SMD pins fanouted, 1 not routed, 5 insert errors, +0 extra vias (212 SMD pins still to check in pass, ripup costs=1000).
2026-07-01 09:30:30.216 INFO   Fanout pass #11 on board '5cbe5dd291d40e47c9083f8407614eaf' completed in 0.04 seconds with 0 SMD pins fanouted, 1 not routed, 5 insert errors, +0 extra vias (212 SMD pins still to check in pass, ripup costs=1100).
2026-07-01 09:30:30.256 INFO   Fanout pass #12 on board '5cbe5dd291d40e47c9083f8407614eaf' completed in 0.04 seconds with 0 SMD pins fanouted, 1 not routed, 5 insert errors, +0 extra vias (212 SMD pins still to check in pass, ripup costs=1200).
2026-07-01 09:30:30.294 INFO   Fanout pass #13 on board '5cbe5dd291d40e47c9083f8407614eaf' completed in 0.04 seconds with 0 SMD pins fanouted, 1 not routed, 5 insert errors, +0 extra vias (212 SMD pins still to check in pass, ripup costs=1300).
2026-07-01 09:30:30.333 INFO   Fanout pass #14 on board '5cbe5dd291d40e47c9083f8407614eaf' completed in 0.04 seconds with 0 SMD pins fanouted, 1 not routed, 5 insert errors, +0 extra vias (212 SMD pins still to check in pass, ripup costs=1400).
2026-07-01 09:30:30.371 INFO   Fanout pass #15 on board '5cbe5dd291d40e47c9083f8407614eaf' completed in 0.04 seconds with 0 SMD pins fanouted, 1 not routed, 5 insert errors, +0 extra vias (212 SMD pins still to check in pass, ripup costs=1500).
2026-07-01 09:30:30.409 INFO   Fanout pass #16 on board '5cbe5dd291d40e47c9083f8407614eaf' completed in 0.04 seconds with 0 SMD pins fanouted, 1 not routed, 5 insert errors, +0 extra vias (212 SMD pins still to check in pass, ripup costs=1600).
2026-07-01 09:30:30.449 INFO   Fanout pass #17 on board '5cbe5dd291d40e47c9083f8407614eaf' completed in 0.04 seconds with 0 SMD pins fanouted, 1 not routed, 5 insert errors, +0 extra vias (212 SMD pins still to check in pass, ripup costs=1700).
2026-07-01 09:30:30.487 INFO   Fanout pass #18 on board '5cbe5dd291d40e47c9083f8407614eaf' completed in 0.04 seconds with 0 SMD pins fanouted, 1 not routed, 5 insert errors, +0 extra vias (212 SMD pins still to check in pass, ripup costs=1800).
2026-07-01 09:30:30.526 INFO   Fanout pass #19 on board '5cbe5dd291d40e47c9083f8407614eaf' completed in 0.04 seconds with 0 SMD pins fanouted, 1 not routed, 5 insert errors, +0 extra vias (212 SMD pins still to check in pass, ripup costs=1900).
2026-07-01 09:30:30.568 INFO   Fanout pass #20 on board '5cbe5dd291d40e47c9083f8407614eaf' completed in 0.04 seconds with 0 SMD pins fanouted, 1 not routed, 5 insert errors, +0 extra vias (212 SMD pins still to check in pass, ripup costs=2000).
2026-07-01 09:30:30.570 INFO   Fanout phase completed: started with 212 total SMD pins, completed in 3.54 seconds, escaped pins: 186/212 (87.7%), using 3.50 total CPU seconds, 3.81 GB total allocated, and 88.0 MB peak heap usage.
2026-07-01 09:30:36.391 INFO   Auto-router pass #1 on board 'ab8574f5f1e37a30b2c6c47316d567ac' was completed in 5.77 seconds with the score of 940.75 (38 unrouted and 87 violations), using 5.72 CPU seconds and the job allocated 7.92 GB of memory so far.
2026-07-01 09:30:40.955 INFO   Auto-router pass #2 on board '6c34789709d5d9246d4390f2d4c151ba' was completed in 4.54 seconds with the score of 975.43 (17 unrouted and 87 violations), using 10.20 CPU seconds and the job allocated 14.25 GB of memory so far.
2026-07-01 09:30:43.634 INFO   Auto-router pass #3 on board '28aaa4b03ffe81b6d250545a5256dd72' was completed in 2.65 seconds with the score of 986.06 (10 unrouted and 87 violations), using 12.83 CPU seconds and the job allocated 18.18 GB of memory so far.
2026-07-01 09:30:45.014 INFO   Auto-router pass #4 on board 'ff7ae2566d16956a34ee4fef501dd7c7' was completed in 1.35 seconds with the score of 987.49 (9 unrouted and 87 violations), using 14.16 CPU seconds and the job allocated 20.16 GB of memory so far.
2026-07-01 09:30:47.073 WARN   InsertFoundConnectionAlgo: via mask not found for net #60
2026-07-01 09:30:47.771 INFO   Auto-router pass #5 on board '434b949fc3e47728bc368084914a7415' was completed in 2.73 seconds with the score of 988.97 (8 unrouted and 87 violations), using 16.87 CPU seconds and the job allocated 23.97 GB of memory so far.
